date,graph_zscore,node_degree,clustering_coeff,eigen_centrality,reversal_5d,reversal_10d,momentum_21d,momentum_63d,vol_20d,vol_60d,vol_ratio,funding_rate_z30d,funding_rate_change_5d,oi_change_5d,oi_zscore_30d,fg_x_vol
2022-04-01,0.05536743936246679,0.0871642643523569,0.06799035804593707,0.1334894129342389,0.05194554958070381,0.049339341284778154,0.06238761358739268,0.06706227347539627,0.06737961928962592,0.11303455573579262,0.06954210010309633,0.04202250149404623,0.06140950644950603,0.0,0.0,0.07186546430466219
2022-04-08,0.05571584764014245,0.08473247557612451,0.06393579519330327,0.12977166289045805,0.05447858030687103,0.0490120169765795,0.06022649727698787,0.07300119655478024,0.06959755460977463,0.1168702561041984,0.06778783661014107,0.03994040752093884,0.0631114848667528,0.0,0.0,0.07181838787294736
2022-04-15,0.05818455297915713,0.08586892204067836,0.06331031273295097,0.13511062648542824,0.05188424137814773,0.04793645895762871,0.059725136780021816,0.070135233879869,0.06763735856644706,0.11565063694260069,0.06777707920242254,0.04175104457302835,0.0600431790336268,0.0,0.0,0.07498521644799265
2022-04-22,0.05693999141656378,0.08736042516296688,0.06803845408269293,0.1296914032934599,0.04984262003341186,0.05306366252896119,0.06478845459146258,0.06961943374877812,0.060936031392953414,0.1231565165653652,0.06285742906710666,0.039839013996135084,0.06260943321411559,0.0,0.0,0.07125713090602678
2022-04-29,0.05793459109517031,0.0914881279946893,0.06499459242782112,0.13036799148626899,0.05137087691250124,0.053063060398640005,0.06438835928672892,0.06515598931547685,0.06214700500533265,0.130057245074906,0.0609021081606634,0.037247038053719365,0.06091692196393667,0.0,0.0,0.06996609282414527
2022-05-06,0.0567413293377937,0.09216493175957255,0.06437476797056062,0.13198828221406572,0.04976416237945278,0.04909643747047543,0.06320538389976421,0.06542306487192373,0.0658795996699516,0.1326369242372977,0.06097035471817639,0.03592657623094171,0.058059078518676754,0.0,0.0,0.07376910672134722
2022-05-13,0.057135526265906005,0.08988261177519613,0.05863742671945866,0.13034122583812746,0.047505874174805444,0.047261020295038904,0.06256765143422463,0.07350478496648925,0.06402845232213743,0.1376282233108811,0.06402947764905234,0.033033067802086494,0.05629969527267177,0.0,0.0,0.07814496217392433
2022-05-20,0.05427505334911161,0.09091816335146129,0.06598397517294806,0.13146275715481226,0.038117763071217385,0.04312782666817328,0.06196017509696289,0.06418058078871888,0.068879504179157,0.14900485949225142,0.06670758369641536,0.03586059562346064,0.05030825831379603,0.0,0.0,0.07921290404151395
2022-05-27,0.05116900127180035,0.09153335897487942,0.06840538722613156,0.13307747703965905,0.04040213127282434,0.03878154235364016,0.05914200065102356,0.066502209530949,0.07099255378943714,0.15086799678800114,0.060669045101312186,0.03917312093154365,0.05152001615282022,0.0,0.0,0.07776415891597836
2022-06-03,0.052976580653607205,0.08593102534591776,0.066424672816308,0.13584344093991194,0.04512782882114509,0.04225684098268821,0.05771997273088568,0.06704830712738626,0.0666395722226603,0.1534195361959676,0.059974432430893565,0.036503819902059476,0.05027450309419573,0.0,0.0,0.07985946673637326
2022-06-10,0.05339292711948332,0.08619726771101034,0.06388317954921066,0.1383348140370728,0.04629524978867629,0.04071038451664839,0.05543652194861549,0.06464374594838267,0.07065822597439014,0.16152843934632383,0.06030019670108693,0.035102617333065356,0.04639277794676225,0.0,0.0,0.07712365207927169
2022-06-17,0.050381172531634294,0.09452781666992191,0.06537746913594879,0.14009747861839253,0.04327045001870681,0.04193547698757172,0.055969307446615504,0.058921537594426907,0.06824550889227153,0.15122274018899556,0.05894340202786537,0.03557720229299256,0.05303686023223296,0.0,0.0,0.08249357736242366
2022-06-24,0.05520955856920164,0.09482911780962386,0.06332598729656438,0.1451713911649064,0.0443804177891079,0.04391796013638588,0.05380443810687972,0.05850607127650755,0.06686386835235639,0.1416867969242786,0.057433611153145187,0.03673509496940643,0.04984826571298394,0.0,0.0,0.08828742073865216
2022-07-01,0.05013212799466013,0.10356491484126515,0.059712398946978544,0.14809465158263563,0.0428349044482494,0.04399455833729329,0.05632684263027338,0.06286250857300003,0.06378704958558888,0.13133409660176232,0.06011593233930596,0.038631813101143525,0.05139297411548099,0.0,0.0,0.08721522690236286
2022-07-08,0.05293074961757582,0.0983727743983981,0.05989192807564085,0.15304635921049073,0.04308694962753927,0.04495245837875096,0.05617051603559671,0.06789206858626809,0.06185812420737218,0.1340095524833423,0.05705336444775552,0.03442023741868814,0.04872507410024227,0.0,0.0,0.0875898434123392
2022-07-15,0.047945224059781966,0.10435283059346188,0.0612361848866504,0.14591987288517502,0.049812277737057,0.04362606300599504,0.052865110494053236,0.07077988803949091,0.06226391332244043,0.13707540507291188,0.061825681868721866,0.03565838862617814,0.04917524712063757,0.0,0.0,0.07746391228744463
2022-07-22,0.049263811831906625,0.09263334993458949,0.0648541917992406,0.14772073962974097,0.05009386369060522,0.04363068758902389,0.05077618511076036,0.0795649452122485,0.06186627262198806,0.13900184436967558,0.061908180223975415,0.03589665495904207,0.04520137179718239,0.0,0.0,0.07758790123002082
2022-07-29,0.05130430077650061,0.09023065162242064,0.06454912536774488,0.14711961171388402,0.05116854107228179,0.04441736910070481,0.04910596218733963,0.07986977633544319,0.06073372597989422,0.13901004733216735,0.06213908696094892,0.035049301728665216,0.04811043986521825,0.0,0.0,0.07719205995678655
2022-08-05,0.04955892716237956,0.09249535863657972,0.0621098600306211,0.14355722550416522,0.054091131233293864,0.04288099835072108,0.05198306644799655,0.08282213592066119,0.06628919505133421,0.13604477799104533,0.06123956965583611,0.036224108609453944,0.04444783166513681,0.0,0.0,0.0762558137407754
2022-08-12,0.04913477058714956,0.09427054678811364,0.062067326256286075,0.14962001872983832,0.04647574617889143,0.03894111352005748,0.047511261696904346,0.0832186318448857,0.07284822584337705,0.13282177470295123,0.061694589887386624,0.03480323352182859,0.049773225685631674,0.0,0.0,0.07681953475669821
2022-08-19,0.04573680923285114,0.09722109984066638,0.0660550163056691,0.1483798197801812,0.05281731677347484,0.04087094278538372,0.0453684647975167,0.07804436339559634,0.07339414603673539,0.13264472641938688,0.061599671082476694,0.032550723780295145,0.046566264644969796,0.0,0.0,0.07875063512479667
2022-08-26,0.046791987080907864,0.1040084237151364,0.06241850942363686,0.14355722936684273,0.054136754721645655,0.037271403840737655,0.05219709872702073,0.07742405890516786,0.07158727765732438,0.1319284318719598,0.06526651752671975,0.03377944477968579,0.04732179470854234,0.0,0.0,0.07231106767467209
2022-09-02,0.0495247805414207,0.09583972181809179,0.06722298031591153,0.13575008806878144,0.04920734655639101,0.04457786030845488,0.05429697278802476,0.07902820238426295,0.07473662552885964,0.13719280424278138,0.06095647517081867,0.036924860530328826,0.04784426476456883,0.0,0.0,0.06689701698130363
2022-09-09,0.054885800859630865,0.09387599889450053,0.06779470676189267,0.1319055568913892,0.04885074573797574,0.041811927207339214,0.05499937647431298,0.07987870369774976,0.06922586134428137,0.13751579116938825,0.06378254996155931,0.04039365302974083,0.04201819729220789,0.0,0.0,0.07306113067803152
2022-09-16,0.05638756089837293,0.08853362609012265,0.06411678615560241,0.13647846969361271,0.04713209538353417,0.04114811079349939,0.05714658218363647,0.07794013434137803,0.07491816971784467,0.1412780289102279,0.057885150943720334,0.038237109907881796,0.043451365870540826,0.0,0.0,0.07534680911002567
2022-09-23,0.05135298996376692,0.09210627312683861,0.06401639552981353,0.12869109024973696,0.049696490809818375,0.04190284090666888,0.059252893168993535,0.0802331768742683,0.069704374932391,0.14926760798864638,0.06400014331211737,0.03633780471387917,0.03802440658414338,0.0,0.0,0.07541351183891769
2022-09-30,0.05165351523981171,0.09333514587906226,0.06367811374371583,0.12138220162042261,0.04726691173877131,0.041243749884652826,0.057661229242929074,0.08097176165737881,0.06907147149098844,0.15855899133167806,0.06503563917632404,0.03720922960849551,0.04075868078974456,0.0,0.0,0.07217335859602496
2022-10-07,0.04933728566356413,0.09441224222079467,0.06527069491769019,0.11789397964453374,0.04263744246861636,0.04175029449637015,0.05679869150201836,0.07900958077557972,0.06881717045286469,0.16681676634646855,0.06437754075429075,0.03832587828135161,0.03845092279327246,0.0,0.0,0.07610150968258464
2022-10-14,0.050677338921552864,0.09176843667052538,0.0665778113753798,0.11629032786576796,0.04222408848190266,0.04088712443720525,0.05401078477099076,0.07590061275881935,0.0722201263080769,0.17062865402772084,0.060898626148164894,0.04216791363997411,0.03949288470543648,0.0,0.0,0.07625526988848268
2022-10-21,0.049368513958332846,0.09205963852161916,0.07020776655402831,0.12183206602047011,0.040943954189483184,0.039827413239842784,0.04940186428970778,0.07684154536078515,0.06820207158720083,0.17846716984068123,0.058046771425549815,0.03876635825509062,0.04158701869609046,0.0,0.0,0.07444784806111777
2022-10-28,0.046235715039430546,0.08859091820466569,0.06914152245035156,0.1271711115103396,0.04123528295905228,0.040528203955494675,0.050939541914848056,0.07506754788514013,0.06635382398993482,0.18002285374636137,0.05603618858574177,0.03815667669064595,0.04081765070342557,0.0,0.0,0.07970296236456806
2022-11-04,0.047213827312909656,0.09289641342786606,0.06204364682541976,0.12518308004352435,0.043818855180500584,0.04176362743598919,0.05230609723183741,0.07669826832611075,0.06891130125514602,0.1762840230093275,0.05565234895855528,0.03680210450055154,0.041483242110359066,0.0,0.0,0.07894316438190283
2022-11-11,0.04827332368061895,0.08726228438852039,0.06309382320591445,0.13372957240976258,0.04069033601341729,0.03809147125122589,0.0483943874216232,0.07273055458582049,0.0734594429285919,0.18511749006188336,0.051653983183832214,0.034678208554320494,0.04085441169102382,0.0,0.0,0.08197071062344502
2022-11-18,0.04905197090138466,0.09283078683078595,0.06298823479336689,0.13243981197183102,0.042614714245420016,0.03678240754934866,0.0499316594315162,0.07156349040428078,0.06876456287835589,0.1870261224032818,0.0517220993719589,0.03487328798490528,0.04125297791199298,0.0,0.0,0.07815787332157102
2022-11-25,0.04499620777563181,0.08610220048949749,0.06473386859986091,0.13534957303449047,0.03959343293975803,0.037252848474927186,0.04850260640562713,0.08086025217786125,0.06408485187205638,0.1935451050223103,0.04694281995708358,0.036172776444268605,0.038459944175054626,0.0,0.0,0.0834035126315723
2022-12-02,0.043380053873735315,0.08870691123723769,0.0671392204033867,0.1404999044995535,0.044235957496966925,0.03679773773189638,0.04702784283482981,0.07349323598692295,0.06700107549318182,0.19407729799456788,0.0448653066725229,0.033823406728436915,0.03924189425837874,0.0,0.0,0.07971015478838248
2022-12-09,0.04454158369472877,0.08731257630888213,0.06545192097061311,0.1419517257510937,0.041868901356195275,0.03575015057448668,0.04551393694898788,0.07705845702614825,0.061961771819634436,0.1975286279917476,0.04382125379992579,0.03831734287463719,0.03918460580621457,0.0,0.0,0.07973714507670451
2022-12-16,0.048936298408943535,0.08953226190911845,0.06381846190616684,0.13647003957877488,0.04127038723181006,0.031585276498357205,0.04531066617213065,0.07972165319921877,0.06327807214702488,0.20125370826431602,0.043836780973429045,0.035679366801709966,0.03746925416282028,0.0,0.0,0.08183777274617927
2022-12-23,0.04529862211386588,0.08698465797571212,0.06297623374010951,0.13907488547804192,0.045138865625807566,0.03176306438151337,0.04285779730400701,0.07714382052127097,0.06382158826092076,0.2064379487078274,0.044933068570539546,0.031551987124120856,0.03767193104132164,0.0,0.0,0.08434552915494148
2022-12-30,0.04252580737700456,0.0909190689294567,0.06467945637797454,0.1440808273642231,0.04267415169273525,0.032235550861685315,0.041583774890875065,0.0728311425175011,0.06348526333410213,0.21204364309160165,0.043262473796192275,0.029215533334377285,0.03562245967286856,0.0,0.0,0.0848408467594025
2023-01-06,0.043729799802968844,0.08892233692235801,0.0613128447434983,0.14668273252092684,0.042038317007586846,0.03512642610744178,0.04450835476033684,0.0743289670878832,0.05940124147353355,0.21082043957967989,0.04247770706091647,0.03297918158704755,0.03521295139825893,0.0,0.0,0.08245869994756296
2023-01-13,0.04502700958773654,0.08720882733352697,0.060759585530716836,0.14630589138599598,0.0433979849913531,0.03581719359877275,0.04597633634289089,0.07239451307459203,0.05779629046513066,0.20427129862520937,0.047338073909461924,0.03388788113899595,0.040125335818178,0.0,0.0,0.07969377819743906
2023-01-20,0.04092520622462334,0.08640217224784176,0.0598339605699264,0.15006373322080743,0.041200916345489745,0.037626138523689984,0.04616190228040139,0.07778881904356041,0.062121977944230786,0.19189360968806551,0.04994266359686059,0.034260504658006126,0.04280665480412452,0.0,0.0,0.07897174085237196
2023-01-27,0.04020505354594937,0.08931944775476774,0.05892412939496864,0.15008070390429823,0.038363536264382055,0.03408672690788714,0.04818271955473948,0.08053908517679383,0.0654631504551311,0.18674612780909566,0.05199128910637856,0.03650865923280291,0.04290218120034184,0.0,0.0,0.07668718969246353
2023-02-03,0.043690491675579944,0.09604270440962157,0.06036011371562736,0.14164544434253895,0.04323663283038376,0.03765355491664713,0.04580355862026227,0.07869426656521457,0.06917590073788242,0.16887789071949233,0.05056534909257298,0.0337899304166791,0.04895718699531079,0.0,0.0,0.08150697496218688
2023-02-10,0.04174875325010651,0.10201018830736454,0.05952669862315732,0.14651607029613828,0.04467113930122655,0.03485689382757002,0.040843796494653965,0.07880995211261062,0.06720328846561333,0.1587815720464331,0.0555698526866019,0.036411204622255715,0.049663802806104995,0.0,0.0,0.08338678716016304
2023-02-17,0.04346165370690366,0.10392186049731578,0.06076233448308642,0.15029149918218804,0.04086091387271775,0.03625960588302887,0.04150977009483182,0.0736671920932346,0.06692787353882541,0.1580591423564218,0.052870466886724005,0.037308753095638865,0.051180879313354105,0.0,0.0,0.08291805499572905
2023-02-24,0.0433905701542316,0.10350701818153743,0.057842729235376984,0.14881662848979188,0.04316424099868826,0.03860807036647256,0.041797637456249065,0.07383415597754002,0.06837360956769549,0.15129347553261854,0.05469500306406502,0.036742795155973076,0.05082472598386022,0.0,0.0,0.08710933983589993
2023-03-03,0.04303786388583922,0.10254082062272048,0.060223395706284585,0.14453000309173505,0.042904593713226635,0.03560517115915806,0.04014465607098119,0.07819833431130362,0.06991779064503563,0.15443717139331886,0.05300759254985112,0.03797050524387321,0.050522016012164384,0.0,0.0,0.08696008559450794
2023-03-10,0.04265598630357154,0.10585981176180827,0.06276863746538638,0.14051032209812656,0.04203085869784945,0.03588759624629806,0.03895574929167586,0.07472293837434875,0.06976803345564583,0.16412270543193297,0.05296647538984592,0.03643666902573309,0.049216998049805366,0.0,0.0,0.08409721840797199
2023-03-17,0.04194810098809902,0.09584702660801481,0.06187210362853551,0.1543447699138058,0.04026097046998142,0.03793197310500747,0.0409131706514595,0.07483190460193477,0.0657141295465077,0.17754984386190029,0.0477583918999789,0.03285934212096477,0.0475069979354448,0.0,0.0,0.08066127466836515
2023-03-24,0.03973307755551726,0.0985559450137191,0.06434148020037887,0.15141635747112384,0.03789163957697182,0.032004295294745896,0.04395577487842232,0.0758289045527743,0.06453531046665827,0.18700618434657854,0.04835200029432358,0.03339393307301986,0.04278299325819279,0.0,0.0,0.08020210401757358
2023-03-31,0.037599104180548196,0.09999360852088182,0.06427429628935596,0.14879353723219987,0.03850705678693647,0.03543896553580061,0.04401038830084489,0.07222803206114393,0.06357188478252827,0.19707137278257109,0.04431967087269101,0.03622683751426948,0.045175566495088255,0.0,0.0,0.07278967864514022
2023-04-07,0.03662362750372412,0.10133429294854646,0.06793568883044725,0.1433068096870085,0.03582915150508457,0.036380098326963164,0.04342455766365112,0.07063490544406952,0.06188861244794573,0.2036086026250681,0.04151004299852476,0.036082362575770285,0.049551669544905794,0.0,0.0,0.07188957789829069
2023-04-14,0.039151934857650846,0.1039983512517095,0.07030471438076487,0.14198525947823093,0.03741018904517914,0.033953029413364866,0.04977016695041975,0.0699728205302909,0.061030848631724574,0.19455024626502365,0.04129850827082537,0.037912638170268735,0.04693723790473684,0.0,0.0,0.0717240548498101
2023-04-21,0.03920612439743404,0.10150081349706885,0.07004464563428738,0.14025027621352515,0.03754077879625377,0.0351823622145551,0.04614994132689353,0.06777981869884363,0.06452429622548915,0.20115065941490226,0.04335556746869108,0.035047907814911725,0.04575511083308141,0.0,0.0,0.07251169746406295
2023-04-28,0.038234755109257154,0.10482467263715586,0.06953386967351341,0.14063825868864982,0.037020523240577585,0.0345860922624261,0.04416430562510849,0.07196102056538682,0.06546455258910054,0.2012494233510128,0.04445230107465441,0.0350992948479537,0.043486393548777376,0.0,0.0,0.0692845367864259
2023-05-05,0.03828861890460959,0.10431233074465769,0.06501929582119056,0.13909810499223124,0.03721547715390301,0.03384641741607204,0.045430557474878945,0.07162306397956841,0.06083513119354368,0.20742636669639833,0.0437491325817775,0.03457026508047283,0.04479206999659776,0.0,0.0,0.07379316796409839
2023-05-12,0.03722300811285815,0.10014290231545894,0.06367403274673324,0.13796483823216202,0.03616296458927041,0.035515596171007836,0.04932423473146569,0.06849241699601716,0.05861559964812964,0.22133390881854198,0.04409179223742537,0.03160542459660859,0.04251336776404008,0.0,0.0,0.07333991304028095
2023-05-19,0.034135524476403195,0.0945617774103486,0.06300650704879616,0.1349726630308713,0.03755067529850304,0.037851818669925846,0.04668515682352913,0.0745083498850777,0.055746803184397314,0.23470104738719477,0.040386205976183545,0.03242960750762288,0.042574763332640916,0.0,0.0,0.07088909996850558
2023-05-26,0.03538135404803554,0.09253362779367079,0.061351305536906965,0.13471681324861035,0.031365115235282875,0.037328620085028116,0.04994438935390954,0.07084396418261467,0.05558109009324936,0.24205202745375048,0.042596835475137276,0.03368295451421105,0.04351151764402452,0.0,0.0,0.0691103853355685
2023-06-02,0.03529977958157628,0.10573071432345894,0.06117983810253404,0.13212028091580502,0.033326158597303084,0.03452690192613265,0.04788477693811227,0.06947275614037188,0.05588528579306632,0.24423765001902695,0.03808424483296082,0.030637323600569782,0.040245886693980076,0.0,0.0,0.07136840253510193
2023-06-09,0.03606898814651882,0.09695107738047554,0.061596228162252895,0.13966530602733768,0.03541223674920438,0.03276545049297261,0.04890939987636457,0.07235726548646995,0.05261555145409549,0.23623850251127523,0.04226410653127975,0.03138029103345761,0.039774433679660805,0.0,0.0,0.07400116246863463
2023-06-16,0.03591392577203172,0.09747307117856446,0.05278822820016429,0.13527688959328593,0.034978617743651824,0.03422267425641689,0.04986940887794446,0.07947048630832071,0.05622271975996048,0.22085998050691585,0.0428120843654585,0.03568418697143425,0.04541424098911004,0.0,0.0,0.07901348547674066
2023-06-23,0.03554067487804271,0.09430945260972075,0.050698482768259,0.1302673641404635,0.03861614897729397,0.035014610337865036,0.048401345569833235,0.08501056460660776,0.05720992431972864,0.21975587849828207,0.040147025395377026,0.03790440565129095,0.043066147949924354,0.0,0.0,0.084057974297311
2023-06-30,0.03217301627621043,0.09888687982959599,0.05132910612442991,0.13040017645379165,0.04009618158198638,0.03468009462925813,0.04916013694400403,0.09535908528928572,0.061108189561770276,0.2090295825008321,0.039154512756250856,0.0354835127138935,0.04300816433657029,0.0,0.0,0.08013136100212073
2023-07-07,0.037149046980499124,0.09734441464221487,0.04641397523632008,0.13253141218089318,0.03758742631581097,0.03692432669192476,0.04983492865405495,0.09331073645594204,0.06333740614235642,0.20197519686973617,0.03674117972538597,0.034592178237605166,0.04803391287239363,0.0,0.0,0.08422385899486275
2023-07-14,0.03695608035531395,0.09385205286171315,0.05063209603985849,0.1318982196576979,0.03821300559226875,0.03833377273164365,0.050737008956255485,0.09681559749966373,0.06157075634630118,0.1954868563958008,0.03988961963032623,0.037566902029483096,0.04538413766879471,0.0,0.0,0.08266389423487895
2023-07-21,0.0347087892511567,0.09227486858988321,0.05253929617224059,0.1274909611005831,0.038045592662181715,0.039397010663086145,0.051206429400718664,0.09270370780928289,0.06191079317901551,0.20160803657435142,0.042398781353379364,0.03712312197331895,0.04535142839634456,0.0,0.0,0.08324118287445724
2023-07-28,0.03604847539872435,0.0849278384093906,0.05278798451514532,0.13273717375825456,0.036187492743977374,0.03923314053143611,0.0518110440266969,0.0922935201007365,0.06317507993122684,0.20488403729678825,0.04171429231238629,0.03448567895178983,0.04499297876012621,0.0,0.0,0.0847212632633209
2023-08-04,0.036998575237763814,0.08356780412080603,0.05398879500753347,0.1255362110861709,0.03717797993663519,0.036948149173467566,0.054138475619178374,0.09073696899501259,0.06521625317572693,0.20985154303394082,0.0433889610387725,0.033174400648725594,0.044968780847856306,0.0,0.0,0.0843071020784099
2023-08-11,0.0345067434171135,0.08248075256689077,0.05258485250039553,0.1202287072844897,0.03575046000830626,0.0368910780309697,0.056992854636395654,0.09447782143886128,0.07039065108782236,0.20902218094156705,0.04123839398794898,0.03485093909609468,0.04464091460828298,0.0,0.0,0.0859436503948616
2023-08-18,0.03569109091454311,0.08075505590363312,0.051967966099930964,0.11943332668591196,0.03603764981999531,0.03587267367340533,0.0553586292435996,0.09203217603134621,0.07154409974508921,0.21734003802782023,0.04323627339850129,0.033718327225907556,0.04467293739285416,0.0,0.0,0.082339755837462
2023-08-25,0.033708035978667714,0.08087873151528388,0.05391846319866568,0.11348313071489692,0.038281149988849426,0.0357531090477846,0.05530585152495188,0.09236668351034513,0.072783898863954,0.2201683549919844,0.0404043565934798,0.03289597444987555,0.04553394507545713,0.0,0.0,0.08451831454580383
2023-09-01,0.03672299605921394,0.07788604718221308,0.05031865597636318,0.11518741816240108,0.036837980019614656,0.036313485945191085,0.05811739109879314,0.09004995016929904,0.0726140533864769,0.22631773806481492,0.041053593088792986,0.03080632300083586,0.04204437622641734,0.0,0.0,0.08572999161957282
2023-09-08,0.03402396535133254,0.08192058974487774,0.05070649013882533,0.11275814602663861,0.03728576732352619,0.03634662659616845,0.060232479976655956,0.08949642160838096,0.07185845511481632,0.22029831572656758,0.03852384734100868,0.033427943772097304,0.047750602893037154,0.0,0.0,0.08537034838606719
2023-09-15,0.03147109958613386,0.08536186694306742,0.0510334567732005,0.11572456501060725,0.03548067042335146,0.03558414680230642,0.05939356121449082,0.09479878020828571,0.07511298590221621,0.2135240651531374,0.03877606916453711,0.03363136416098243,0.044390569019255206,0.0,0.0,0.0857167996384282
2023-09-22,0.03211900082159775,0.08606006128810254,0.04789866706612442,0.11359650240211902,0.0350958772681339,0.03496222711626678,0.06338768721386534,0.09788592237431493,0.07504173126265122,0.2062420407599596,0.03698850251834975,0.03652215340141571,0.04511951989917913,0.0,0.0,0.08908010660791993
2023-09-29,0.03440685090929323,0.08496934111817678,0.05037954502694035,0.11335734026259268,0.03510356080575057,0.03645061394166795,0.06306190727351142,0.10226712228058334,0.07339595225230722,0.2021637023473243,0.03424849773619477,0.03414888475254532,0.045147330939927864,0.0,0.0,0.09089935035318415
2023-10-06,0.03528531571883647,0.07804638648883028,0.04467177697612069,0.11866490755205246,0.03622617830016759,0.036701991513058696,0.0589634822265541,0.10296695008191992,0.07178431843563222,0.19994721648157204,0.03670096540494624,0.03857732231927949,0.049790405740021686,0.0,0.0,0.09167278276100818
2023-10-13,0.03770727232675394,0.07501326977394729,0.04753287457729369,0.12031511850086508,0.03590645495758336,0.034481500484874555,0.05754329769255978,0.1136110774160198,0.06915556404578553,0.19541203768862478,0.036198454254999624,0.038165887730914144,0.04473066199399848,0.0,0.0,0.09422652855577988
2023-10-20,0.03713536058111043,0.07365566253342735,0.04745248580750139,0.11797605576895634,0.03225301912011734,0.034384007239689644,0.05574569430308373,0.11241275908581613,0.08128720928585827,0.19393731062342637,0.03464982915809165,0.03790152998965701,0.047051153553273835,0.0,0.0,0.09415792294999055
2023-10-27,0.038458399946379764,0.07643969475406255,0.04616685511575857,0.11445111646245591,0.03515669042214443,0.031998476049929024,0.05031657442453217,0.11809057411139069,0.07959150220450803,0.19822988503963734,0.03382020497891481,0.0371067477781429,0.045999497437993926,0.0,0.0,0.09417378127414996
2023-11-03,0.03715576888386923,0.07919695247625305,0.045324136422580596,0.11847374098908943,0.038891047620773715,0.033544157185569516,0.053954889734177454,0.12086059289582975,0.06774057603711078,0.1916846688093209,0.03582702125218451,0.0432300858306525,0.04502303463804958,0.0,0.0,0.08909332722453908
2023-11-10,0.039804325636260116,0.08017863790576979,0.05110497332624867,0.12389941056064076,0.03834160716215605,0.03456273582994784,0.05173051120205101,0.11626958666549597,0.06645926629388664,0.1894320529514537,0.03703018498004911,0.04064181641038134,0.04462418585810773,0.0,0.0,0.08592070521755117
