date,rank_ic,top_bot_spread,n
2024-03-29,0.385539488320356,0.17555555555555563,30
2024-04-05,0.48031145717463847,0.16222222222222216,30
2024-04-12,0.42246941045606223,0.24222222222222234,30
2024-04-19,0.1332591768631813,0.08666666666666678,30
2024-04-26,-0.021579532814238044,-0.02444444444444438,30
2024-05-03,-0.04471635150166852,-0.068888888888889,30
2024-05-10,-0.17997775305895441,-0.1133333333333334,30
2024-05-17,0.2925472747497219,0.18000000000000005,30
2024-05-24,0.4682981090100112,0.2155555555555556,30
2024-05-31,0.5946607341490544,0.3266666666666667,30
2024-06-07,0.46785317018909905,0.2644444444444443,30
2024-06-14,0.16307007786429364,0.04222222222222222,30
2024-06-21,0.3045606229143492,0.19777777777777783,30
2024-06-28,0.04427141268075639,0.08222222222222231,30
2024-07-05,-0.28453837597330367,-0.13555555555555548,30
2024-07-12,0.04204671857619577,0.006666666666666599,30
2024-07-19,0.185761957730812,0.16666666666666657,30
2024-07-26,0.39221357063403783,0.2022222222222223,30
2024-08-02,-0.07052280311457175,-0.011111111111111294,30
2024-08-09,-0.07853170189098999,-0.06444444444444447,30
2024-08-16,-0.01846496106785317,0.06888888888888872,30
2024-08-23,0.3308120133481646,0.15333333333333338,30
2024-08-30,-0.27786429365962184,-0.18000000000000016,30
2024-09-06,-0.30634037819799775,-0.1711111111111112,30
2024-09-13,-0.07408231368186874,-0.02000000000000013,30
2024-09-20,-0.17152391546162402,-0.10444444444444445,30
2024-09-27,0.21290322580645163,0.10444444444444445,30
2024-10-04,0.03181312569521691,0.020000000000000018,30
2024-10-11,0.24093437152391545,0.055555555555555636,30
2024-10-18,-0.11679644048943269,-0.06888888888888878,30
2024-10-25,0.24404894327030033,0.15777777777777785,30
2024-11-01,0.1568409343715239,0.0022222222222222365,30
2024-11-08,0.22447163515016688,0.22000000000000014,30
2024-11-15,-0.0460511679644049,0.0022222222222222365,30
2024-11-22,-0.12124582869855395,-0.0022222222222220145,30
2024-11-29,-0.06785317018909899,-0.02444444444444438,30
2024-12-06,0.1114571746384872,0.05111111111111105,30
2024-12-13,0.23337041156840932,0.11777777777777787,30
2024-12-20,-0.04293659621802002,-0.04222222222222233,30
2024-12-27,-0.013125695216907676,0.033333333333333326,30
2025-01-03,0.3299221357063403,0.18444444444444447,30
2025-01-10,0.24805339265850945,0.08666666666666684,30
2025-01-17,0.6,0.26,30
2025-01-24,0.31746384872080086,0.051111111111110996,30
2025-01-31,0.2983314794215795,0.11333333333333345,30
2025-02-07,0.15506117908787542,0.08222222222222209,30
2025-02-14,0.300111234705228,0.1844444444444444,30
2025-02-21,0.4091212458286986,0.1488888888888889,30
2025-02-28,0.21156840934371526,-0.011111111111111072,30
2025-03-07,0.5190211345939933,0.2955555555555556,30
2025-03-14,0.4353726362625139,0.17999999999999988,30
2025-03-21,0.32547274749721916,0.09111111111111114,30
2025-03-28,0.12658509454949946,-0.015555555555555656,30
2025-04-04,-0.07185761957730812,0.05555555555555558,30
2025-04-11,-0.047385984427141266,-0.028888888888888853,30
2025-04-18,-0.010456062291434927,0.04222222222222227,30
2025-04-25,0.2,0.0822222222222222,30
2025-05-02,-0.13726362625139044,-0.16666666666666663,30
2025-05-09,0.07630700778642936,0.05999999999999994,30
2025-05-16,0.12836484983314794,-0.05111111111111105,30
2025-05-23,0.22803114571746386,0.13555555555555548,30
2025-05-30,0.2711902113459399,0.06888888888888894,30
2025-06-06,0.2645161290322581,0.11333333333333345,30
2025-06-13,0.6680756395995551,0.3222222222222222,30
2025-06-20,0.005116796440489433,-0.06,30
2025-06-27,-0.3503893214682981,-0.16666666666666669,30
2025-07-04,-0.09098998887652948,-0.02444444444444449,30
2025-07-11,0.4883203559510568,0.2555555555555555,30
2025-07-18,0.418020022246941,0.27777777777777773,30
2025-07-25,0.41713014460511677,0.22888888888888886,30
2025-08-01,0.0932146829810901,0.08222222222222214,30
2025-08-08,0.56440489432703,0.32666666666666655,30
2025-08-15,0.3668520578420467,0.0911111111111112,30
2025-08-22,0.5074527252502781,0.24222222222222223,30
2025-08-29,0.2422691879866518,0.08222222222222225,30
2025-09-05,0.2520578420467186,0.1622222222222221,30
2025-09-12,0.4780867630700778,0.23777777777777775,30
2025-09-19,0.521245828698554,0.32222222222222224,30
2025-09-26,0.4829810901001112,0.19777777777777777,30
2025-10-03,0.24983314794215797,0.1488888888888889,30
2025-10-10,0.16840934371523916,0.060000000000000164,30
2025-10-17,-0.03626251390433815,-0.06888888888888905,30
2025-10-24,0.18264738598442715,0.011111111111111072,30
2025-10-31,0.17419354838709677,0.17111111111111116,30
2025-11-07,0.43359288097886545,0.17555555555555563,30
2025-11-14,0.5225806451612903,0.2422222222222224,30
2025-11-21,0.4785317018909899,0.19777777777777789,30
2025-11-28,0.1403781979977753,-0.019999999999999907,30
2025-12-05,-0.11590656284760845,-0.051111111111110996,30
2025-12-12,-0.2796440489432703,-0.0911111111111112,30
2025-12-19,0.060734149054505006,0.09999999999999987,30
2025-12-26,-0.26852057842046717,-0.09555555555555545,30
2026-01-02,0.34282536151279197,0.1755555555555554,30
2026-01-09,0.4046718576195773,0.2377777777777778,30
2026-01-16,0.2587319243604005,0.19777777777777789,30
2026-01-23,0.32235817575083425,0.26444444444444454,30
2026-01-30,0.3352614015572859,0.2333333333333334,30
2026-02-06,0.3308120133481646,0.24666666666666665,30
2026-02-13,0.6080088987764182,0.2644444444444445,30
2026-02-20,0.5488320355951056,0.37999999999999995,30
2026-02-27,0.2925472747497219,0.17555555555555552,30
2026-03-06,0.3125695216907675,0.09999999999999998,30
2026-03-13,0.20667408231368187,0.1533333333333335,30
2026-03-20,-0.20622914349276972,-0.13111111111111107,30
2026-03-27,-0.3512791991101224,-0.19777777777777766,30
2026-04-03,-0.07586206896551724,-0.006666666666666599,30
