date,graph_zscore,node_degree,clustering_coeff,eigen_centrality,reversal_5d,reversal_10d,momentum_21d,momentum_63d,vol_20d,vol_60d,vol_ratio
2023-06-02,0.040881397419291005,0.11605036554072402,0.07361493003526165,0.15409094622486783,0.043963345557701844,0.042299728796137456,0.06300883244640552,0.09908928493215936,0.07752155069438989,0.23630364592352707,0.053175972429534334
2023-06-09,0.04482927604589907,0.11402376352955455,0.07349235759797944,0.14439516014185863,0.04991559656124105,0.043278183497005726,0.06431150929789328,0.1041681798950352,0.08297061279209925,0.22503485486665795,0.05358050577477594
2023-06-16,0.04484216255999851,0.11892733380984978,0.06917457420898561,0.14478235433032144,0.048003440946532076,0.04044700578516395,0.06529582741660078,0.11306802677550055,0.08433826701162468,0.22007089881883155,0.051050108336591224
2023-06-23,0.047212361374342496,0.12036929091053106,0.06834129373862571,0.14444804612480752,0.0440548276601516,0.045015738358541654,0.06659024899929261,0.11050026892212077,0.08512787604727864,0.21648378840459578,0.05185625945971233
2023-06-30,0.0462613019977932,0.1198354395203701,0.07185783658622287,0.1458788573757066,0.04768019838012488,0.04751677432070618,0.06767987226449894,0.10805878792856144,0.08881512701726367,0.20488813353425414,0.05152767107449786
2023-07-07,0.04333985011108566,0.11407074580496594,0.07214224943528348,0.14924172819976275,0.04534143798504961,0.04777550316429842,0.06528646532975511,0.11654025083144014,0.08563217134594563,0.20834743139769046,0.0522821663947228
2023-07-14,0.041792035548615054,0.11050244720663413,0.07490057753734072,0.14525392027236655,0.044938675907563806,0.04598884530439774,0.07131507486033405,0.11439932104734886,0.08782502519223455,0.21257287673674535,0.05051120038641929
2023-07-21,0.04600818515670376,0.10561160921515593,0.07346531360344634,0.14259373896213687,0.04514682357748243,0.04727598340704024,0.06723135257920583,0.11573863151004933,0.0889684851651185,0.2159390770775097,0.052020799746150925
2023-07-28,0.04659475259779121,0.10709547986129474,0.07146027596546968,0.1347042725933052,0.046546204835861284,0.045235629882549235,0.06804882324422752,0.11328658531244551,0.09489572664460683,0.22181671012118478,0.05031553894126422
2023-08-04,0.0460369460293517,0.10357364818486547,0.07341043465422534,0.1334276564867966,0.04301668711881436,0.0435224176227606,0.0681552841601049,0.11337661375183383,0.09447458006672292,0.22964294281283293,0.0513627891116914
2023-08-11,0.046256803015185206,0.10552746529978553,0.07481554031804849,0.1318491059734297,0.04375618611942806,0.04268540998125519,0.06728322709796564,0.11260964180012763,0.09811736366976476,0.22817265413416565,0.04892660259084426
2023-08-18,0.042725031846944185,0.09736175738594136,0.07387674310584112,0.13535129901405743,0.04387055356403504,0.043762242958277055,0.07041409812132782,0.10982073768741564,0.09633476730247872,0.23569230720629034,0.05079046180739123
2023-08-25,0.04541813569709696,0.09734460508279269,0.07362986327542423,0.13594025298391177,0.04740902298228999,0.046484644387040586,0.06979704140099457,0.11206184063127876,0.0973061048562665,0.22440805628954397,0.050200432413360016
2023-09-01,0.044641286848775295,0.09881468781793623,0.07080370932353341,0.13524960479913423,0.0476656289676885,0.045010486775123155,0.07016064485054646,0.11509153606497842,0.0984761264141841,0.22505298299647092,0.04903330514162927
2023-09-08,0.04480017054959263,0.1014470054800548,0.0713210257216948,0.13476718058509707,0.04649716568825865,0.04548172207331807,0.07322131871268865,0.11867550951032566,0.09694051044694665,0.2171365035668041,0.04971188766521897
2023-09-15,0.04550578791232075,0.10357738953607153,0.06968046028726292,0.13598834099819174,0.04449236581396003,0.04310285132022516,0.06964659880128764,0.12628415719701977,0.09721139343529271,0.21440772814136969,0.050102926556997995
2023-09-22,0.04874965715539346,0.09962106887484656,0.07035932824686421,0.14194289117452355,0.04323275658551282,0.048476174058860205,0.06337375400344797,0.12602723983193195,0.10085694265310678,0.2076530414000118,0.04970714601550089
2023-09-29,0.04446261190280812,0.10018142863801764,0.07008900588901185,0.14414073775232994,0.044585119036716095,0.04711947992760385,0.06151473187508195,0.13281929651385999,0.10262992818918894,0.20158108516244508,0.05087657511293651
2023-10-06,0.043959026903865425,0.10173700035715467,0.06928232767300681,0.14302434665343483,0.04172057946156851,0.047274242889354674,0.05794042338277604,0.13366764592799962,0.10888303163493483,0.20235347519738248,0.05015789991852203
2023-10-13,0.04786205555726784,0.10075066626735754,0.06880646551379639,0.1449567123572449,0.04280560766759757,0.042682951934627233,0.054272265822800855,0.13711219761929944,0.11023747618537204,0.2006593244136678,0.049854276660968436
2023-10-20,0.04749945906498944,0.09561437788552707,0.07447583969048543,0.1417896573643256,0.043529813641944956,0.04762076303620309,0.05320466708748435,0.14035754912123347,0.0989438993646459,0.20419884486975926,0.05276512887340142
2023-10-27,0.04879146419681591,0.10552650463395202,0.07656411542883838,0.13837405528939734,0.04300460641380549,0.045506908433877176,0.05345101388636471,0.1425631099157258,0.09189158717830512,0.20403679715380674,0.05028983746911139
2023-11-03,0.04692513740448776,0.11551892979197144,0.07181597791989604,0.13619696453187913,0.04581480236876036,0.0495768911936305,0.050216794191774085,0.13524384684228793,0.09477558356060836,0.19999403301959776,0.053921039175106454
2023-11-10,0.048188027363270686,0.12140875548948668,0.07326154257471656,0.1385286330564814,0.043098260963247585,0.04476779948676756,0.050673316269884014,0.13125367611218391,0.09788801879615902,0.20005309204866,0.05087887783914272
2023-11-17,0.047455068540083176,0.12356881696116215,0.07496172774107299,0.13549844023309937,0.04550895099412238,0.049177049035037786,0.05192649153699582,0.1260195606680311,0.0980778306689834,0.19325526394458623,0.054550799676825655
2023-11-24,0.04831231981319673,0.12564352592804,0.07112674808590104,0.1408777222524045,0.04746786159061805,0.04379509257393548,0.05327869339070619,0.12546936998765823,0.09699670302177472,0.19138242271496253,0.05564954064080251
2023-12-01,0.05200204648802149,0.12923058452742517,0.06974606397587094,0.14405026866282628,0.04624048366778376,0.044991964001165966,0.05061361051002223,0.12081825180464245,0.09538679020835843,0.18865836721161552,0.058261568942267694
2023-12-08,0.059645627350274906,0.1275070124600695,0.07040912722671618,0.14652105430124804,0.04566363217843871,0.0461570409830095,0.04824159592728362,0.12014999979668071,0.092319516748401,0.18975374280161714,0.05363165022626072
2023-12-15,0.05831447870202277,0.1267795468589729,0.06880752103071705,0.1464234017786162,0.048279024247399924,0.04616334206243351,0.052489262255367417,0.11548999743313555,0.09545588844404636,0.18167384431702938,0.060123692870258975
2023-12-22,0.057075612931946844,0.12720056668509014,0.07017063565171754,0.14753148362789925,0.04889396436509857,0.04411483140356942,0.05166431247181942,0.12007624341202094,0.09329598244257428,0.17968322631545924,0.06029314069280447
2023-12-29,0.054890465662776375,0.132635828178012,0.07426823298249499,0.14214552183397072,0.052773897938713094,0.04686866770896778,0.04893235912172259,0.11693675223242829,0.08971401303586443,0.1828269436857028,0.058007317619346986
2024-01-05,0.05437063751132019,0.12785152512718084,0.06874060286745426,0.14242320868268243,0.05111999043271159,0.046457619872604036,0.05320823841406516,0.12033066972437688,0.08849635783540309,0.18967835363452984,0.05732279589767166
2024-01-12,0.05541420285636623,0.12383444415087111,0.07236469186276555,0.13545624528499356,0.04901937801383704,0.044892068328945364,0.05350103211326525,0.11909705071438839,0.094064612920727,0.19918672390401368,0.053169549849826914
2024-01-19,0.058907768824381646,0.11586146389803664,0.07079254184616254,0.1398544639996472,0.04990775236121005,0.043726047185624624,0.047732885146516614,0.12206801977854052,0.09437266715291352,0.1999772064197191,0.05679918338724763
2024-01-26,0.05805208679043803,0.11191404291123191,0.07136274342204063,0.14236886316603842,0.04823749666855006,0.045408176933990886,0.04937670743951009,0.1237261158839406,0.09861569124747946,0.1963606359027516,0.054577439634028425
2024-02-02,0.0616791276605593,0.11192332243675897,0.07430437423318474,0.14041661156867516,0.04692490065636385,0.046007802586025735,0.04981067221176684,0.12007978991077807,0.10302558481293882,0.19241534808425997,0.05341246583868843
2024-02-09,0.06325159378185718,0.10859007215491932,0.07580240718477979,0.1412016296592378,0.04659972893017838,0.045772929383590996,0.05216892927770588,0.11648668380325258,0.10485346706410097,0.1877033577139996,0.05756920104637753
2024-02-16,0.06160910515083802,0.11086991574928123,0.07618083206472062,0.1392928632153808,0.04664468052086116,0.04680825881405949,0.05197848812602297,0.1154731920050397,0.10027760672440038,0.189374920725371,0.06149013690402449
2024-02-23,0.061901647775701604,0.10736161266889432,0.07755570452475982,0.14417594807524425,0.04918510824311804,0.04824783193252318,0.052282269882253006,0.11725669074732836,0.09374333986676213,0.1861377553866363,0.06215209089677912
2024-03-01,0.06141602942220464,0.10944595331648584,0.08378585422925791,0.1439462869028262,0.04942310526632943,0.044818331782408585,0.05246043834095363,0.11459185325348668,0.09668709943735804,0.18365192850807066,0.05977311954061844
2024-03-08,0.058199150435829114,0.10784367370748513,0.08362314097776061,0.13917107391641098,0.04801694953724371,0.046200395943072244,0.05758068668658067,0.11591282126608111,0.09707715400986704,0.18460186673253737,0.061773086787132
2024-03-15,0.057574282461715705,0.10716553513539996,0.08587709969795644,0.13592201934932527,0.05005372177607769,0.043645836025601285,0.05590825288107221,0.11594878695171652,0.09801784180861271,0.18674303383102506,0.06314359008149709
2024-03-22,0.059246734470604495,0.10942235983720792,0.0804918087769081,0.13042128007409087,0.05088001416354869,0.04297656973918691,0.05404663011462973,0.11462893492861026,0.10117929538728276,0.1922621612231938,0.06444421128473644
2024-03-29,0.05952592580581105,0.10996940533342739,0.07814331088272668,0.13055441098166548,0.050998021038144305,0.04378887046638768,0.0526368685443315,0.11491550333587737,0.10034622161760645,0.19529605186315535,0.06382541013086673
2024-04-05,0.059902323430764355,0.10571071011316688,0.07635993035338402,0.13272454494176897,0.046816681229717015,0.043001979181546676,0.05426677648796379,0.11956638743995261,0.09849815331671173,0.1972117839254447,0.06594072957957936
2024-04-12,0.05946655055124995,0.10355040441797485,0.07635631413001302,0.12889307132999464,0.04776975655572141,0.04364428433180849,0.051484358498603264,0.12271424135224307,0.10064786791798955,0.1971103073038458,0.06836284361055582
2024-04-19,0.05920298060022684,0.1030543157641067,0.07832078755883747,0.12928615000746563,0.049184738722073476,0.042687361049597444,0.05523666763734242,0.12033294354911081,0.10015168664170904,0.19688706560163485,0.06565530286789534
2024-04-26,0.057369647015751465,0.10283859216781359,0.0763687176136651,0.13250506599988207,0.04958284232713775,0.04147491671636174,0.055162037678163106,0.12078637512936442,0.09922896661027583,0.19892789034907918,0.06575494839250584
2024-05-03,0.057176208036916185,0.1002093760361813,0.07679042908199113,0.13063958243460594,0.047590734186968166,0.041195696129664575,0.05398137780870699,0.12259243318432858,0.10112102121742313,0.20337359245713799,0.06532954942607604
2024-05-10,0.057702546200181476,0.10034186665639229,0.07817575605386941,0.1280934171569338,0.04766952592499125,0.04204681950616112,0.05182851015095694,0.125621970276222,0.09984707663230068,0.20404641138134624,0.06462610006064487
2024-05-17,0.05484481086540361,0.10206756782968666,0.08053339051406208,0.11900446740284032,0.04822485737212126,0.04324235301626416,0.05464786409869562,0.1281822048476298,0.10010922182550361,0.20303591589898357,0.06610734632880938
2024-05-24,0.05283266110348485,0.10367905885753018,0.08567688249813843,0.11723143820732565,0.05128846521400438,0.04200983283592837,0.056669413221957655,0.12710651198564643,0.09613794274873644,0.20565901861069744,0.061708774716550285
2024-05-31,0.05312799613046523,0.09884451125434589,0.08354537508144913,0.11728599673591387,0.05108577212118561,0.04299503528843396,0.05697561572321137,0.12572269894359658,0.09620972933945444,0.21046458631937404,0.06374268306257008
2024-06-07,0.05121250581343097,0.1022392189015511,0.08632982693868152,0.11768582105646061,0.04742539752738427,0.044570769360488253,0.05330062114256224,0.1260688490720193,0.09288980796671607,0.21235424411735462,0.06592293810335106
2024-06-14,0.05897859203165687,0.10072412214089596,0.08533493759055692,0.11670461014310651,0.049211443704167634,0.04287337034673741,0.054332198230719324,0.12048190631679721,0.09362050727742616,0.21593741776275754,0.06180089445517846
2024-06-21,0.05986506863000327,0.09708394002474886,0.08053050219771718,0.11799355659157591,0.048162695163535295,0.044053547552760156,0.054704176197885195,0.12354468049462664,0.09467704908644307,0.2173444731765668,0.06204031088413764
2024-06-28,0.06278970934554075,0.0920291617459317,0.08134543867089843,0.11930614700664326,0.04916435682904046,0.042919980196609586,0.05270155399134004,0.12135513672785839,0.09159005774512703,0.22034513137228892,0.06645332636872131
